ID,Hop Number,Hop Length,Hop Phase,Sight,Max Extension,Max Protraction,Max Elevattion,Max Flexion,Max Retraction,Max Depression,Phase Duration (s),Initial Elb,Initial Pro/Ret,Intial Elev/Dep,Final Elb,Final Pro/Ret,Final Elev/Dep,Mean Elb,Mean Pro/Ret,Mean Elev/Dep,Hop Duration,Elb Ang Vel,HPR Ang Vel,HED Ang Vel,Hop Duration (s),Max Extension-Max Flexion
Talos,21,S,Forelimb LO,Sighted,109.8087468,76.91333622,147.1012055,72.75836404,49.11333475,123.7296228,40,109.1105077,53.55169605,124.6918715,72.75836404,76.91333622,147.1012055,88.74788724,59.36967004,135.9229267,171,454.4017951,-292.0205021,-280.1166749,0.08,
Talos,21,S,Impact Prep,Sighted,104.2109996,100.6967854,148.9297588,73.39510738,77.86596919,131.6883771,39,73.39510738,77.86596919,147.8501406,98.36712736,96.82637171,140.3584256,89.06791927,92.17878003,140.8556967,171,-320.1541022,-243.0820836,96.04762826,0.078,
Talos,21,S,Landing,Sighted,96.00997855,95.85860223,144.7759457,66.59412786,55.52414231,132.0476069,52,95.77032066,95.85860223,138.8834962,95.72917209,56.66260663,135.685775,82.72353778,66.23176223,137.3236976,171,0.395659288,376.884573,30.74731931,0.104,
Talos,25,S,Initiation,Sighted,135.1986397,56.11331621,129.8953193,102.1701741,46.16381055,115.3743439,41,103.3830151,54.97309034,127.8188101,135.1986397,47.6588777,115.3743439,115.6829117,52.12480092,124.3204581,176,-387.9954212,89.19771517,151.7617837,0.082,
Talos,25,S,Forelimb LO,Sighted,134.1073801,68.50303043,137.4551286,83.74178816,45.3182621,114.5765518,38,134.1073801,47.72731147,114.5765518,83.74178816,68.50303043,137.4551286,107.9901241,53.9934473,126.3480211,176,662.7051575,-273.3647232,-301.0339064,0.076,
Talos,25,S,Impact Prep,Sighted,113.2523418,94.69960432,138.4689174,83.80965972,69.56949714,121.0430753,33,83.80965972,71.14856871,137.8251895,112.4157983,93.74131848,122.0756564,96.13842868,84.08864728,130.8645313,176,-433.4263422,-342.3143905,238.62929,0.066,
Talos,25,S,Landing,Sighted,111.8174267,94.67359524,143.1424987,78.62901283,48.38127167,121.62954,64,111.8174267,93.11615951,121.62954,106.4810537,49.63159899,131.0561698,93.41670875,64.81328521,135.6489838,176,41.69041406,339.7231291,-73.64554499,0.128,
Talos,28,SM,Initiation,Blind,90.36286511,48.87006269,130.3710757,62.55692386,38.91867996,116.6803904,61,63.43830424,47.24290479,127.3773271,90.24076662,41.1677755,120.0665976,74.52689475,43.91540945,124.5696812,181,-219.6923146,49.7961418,59.92401224,0.122,
Talos,28,SM,Forelimb LO,Blind,89.50593014,62.55504833,135.6773728,60.96934285,38.75637778,121.4277766,33,89.50593014,40.42994821,121.4277766,61.91110412,62.55504833,135.6773728,72.24324094,48.73654401,129.1215557,181,418.1034247,-335.2287898,-215.9029727,0.066,
Talos,28,SM,Impact Prep,Blind,92.43085262,93.59373688,139.9718264,62.20532312,63.07707606,120.8223459,45,62.20532312,65.04454247,136.390557,90.3931203,93.59373688,125.7916297,76.59451238,80.21580014,131.2104361,181,-313.1977464,-317.2132712,117.7658582,0.09,
Talos,28,SM,Landing,Blind,92.42696795,95.73054631,141.3323701,52.25249047,45.29318768,123.9426828,42,91.83908537,95.73054631,128.4603678,70.18874191,54.30416595,129.5211705,65.84080887,65.79414896,132.2241757,181,257.742184,493.1711947,-12.62860407,0.084,
Talos,29,M,Initiation,Blind,91.6486564,59.73505188,129.1248797,78.15036116,52.78736465,119.8798716,28,78.15036116,59.73505188,129.1248797,91.6486564,52.78736465,121.1191194,84.39126607,56.12138894,124.5501049,181,-241.0409865,124.0658434,142.960005,0.056,
Talos,29,M,Forelimb LO,Blind,91.25387249,58.97154352,139.0193765,65.42540474,48.25349017,121.1363835,41,90.40230823,52.2123698,123.9494758,65.52562599,58.43575718,136.9480001,75.66788736,53.29263409,130.575342,181,303.3741736,-75.89496797,-158.5185888,0.082,
Talos,29,M,Impact Prep,Blind,104.374244,98.93567868,140.2412726,66.60288245,59.57905283,122.9232296,54,66.83775546,59.7529757,133.7392153,102.8626498,98.47892812,128.4712707,86.54684664,83.17336458,134.003374,181,-333.5638367,-358.5736335,48.77726491,0.108,
Talos,29,M,Landing,Blind,101.8150937,99.232929,143.6454348,47.60462905,50.76335286,123.7647706,58,101.8150937,97.9742276,132.0941593,82.13588364,52.5056599,123.7647706,67.57441356,62.13952124,132.8226705,181,169.6483622,391.9704111,71.80507501,0.116,
Talos,31,SM,Initiation,Blind,94.44026553,55.09684794,130.8261526,63.69847408,49.92517307,121.8204923,56,63.73803721,52.64575438,129.7693536,92.3486929,54.74431324,124.3556023,77.66314007,52.45225523,126.4187192,196,-255.4522829,-18.73713269,48.33706505,0.112,
Talos,31,SM,Forelimb LO,Blind,91.42356918,66.42143102,138.5877145,68.70047198,51.60031043,124.2311222,33,91.38816284,54.16226644,124.3442248,68.70047198,66.42143102,136.6407386,77.42696603,57.62021573,131.7574026,196,343.7528919,-185.7449178,-186.3108152,0.066,
Talos,31,SM,Impact Prep,Blind,101.1683085,107.9666082,140.318002,69.48887129,59.72320357,122.5156638,65,69.48887129,63.71420007,139.3084079,101.1683085,105.4683479,123.7686714,85.08533152,85.9051078,130.3567641,196,-243.6879783,-321.1857526,119.5364339,0.13,
Talos,31,SM,Landing,Blind,98.13681804,109.2114396,156.1368244,70.89433309,78.61654822,128.1979326,42,98.13681804,107.5091661,128.1979326,82.72075841,85.00169577,137.9309011,79.61612018,92.65493845,144.7403376,196,183.5245195,267.946075,-115.8686725,0.084,
Talos,32,ML,Initiation,Blind,91.1570041,52.25322989,128.012287,75.66953543,44.90487631,121.4422826,26,75.66953543,50.99915888,127.0077857,91.1570041,44.90487631,122.5850123,84.03399081,48.81333962,124.6120943,191,-297.835936,117.1977417,85.05333428,0.052,
Talos,32,ML,Forelimb LO,Blind,90.25001677,56.28999352,139.1118653,64.84264058,42.50639602,121.0106435,31,90.25001677,46.57703701,121.0106435,64.84264058,55.01696872,138.1924048,77.4551917,48.01850692,129.7160471,191,409.7963901,-136.1279309,-277.1251829,0.062,
Talos,32,ML,Impact Prep,Blind,103.3521172,102.1333533,143.0313661,63.47607158,52.63292492,124.5716657,85,66.40462177,57.34686803,136.8140783,99.61522304,101.2811377,130.0916077,82.05431976,81.32973171,134.8159937,191,-195.356478,-258.4368805,39.54394504,0.17,
Talos,32,ML,Landing,Blind,99.45951738,100.9515482,141.7135719,49.8835968,49.01214166,125.2204596,49,99.45951738,100.9515482,130.0439074,83.81027021,53.93137653,130.0000113,68.9508198,61.45476351,132.9984768,191,159.6861956,479.7976706,0.447919586,0.098,
Talos,33,M,Initiation,Blind,100.0031536,53.79846109,127.3232158,96.11633338,48.15518363,121.314464,19,97.56150105,50.10221084,123.636054,96.48409387,49.99579166,127.3232158,98.04262728,50.86587721,124.4396827,176,28.35282068,2.800504798,-97.03057123,0.038,
Talos,33,M,Forelimb LO,Blind,95.13898196,56.61637419,137.7369424,60.76347834,46.03554449,123.2821951,39,94.89696842,50.39946261,125.9000715,60.76347834,55.99627291,134.4433733,75.55027592,50.14470957,130.615852,176,437.6088472,-71.75397824,-109.52951,0.078,
Talos,33,M,Impact Prep,Blind,106.0468302,101.9285398,144.9923565,62.0515348,52.9525354,122.2909002,87,62.0515348,52.9525354,134.7147354,98.04256161,101.7669776,137.7877925,84.12946234,83.20460657,135.3072704,176,-206.8449816,-280.5427713,-17.66124758,0.174,
Talos,33,M,Landing,Blind,99.44094136,99.54950448,148.9878408,50.09376948,60.48338928,131.5419279,31,99.44094136,99.54950448,131.5419279,58.75093901,61.68946473,143.4168738,64.33917236,73.6272114,143.488959,176,656.2903604,610.6458025,-191.5313845,0.062,
Talos,38,M,Initiation,Blind,109.2052184,77.67811302,128.408803,99.77880839,65.58286172,117.0532549,36,99.77880839,77.67811302,128.408803,108.5792983,66.78136811,123.5607919,104.9918576,72.45051624,123.1340034,181,-122.2290263,151.3436794,67.33348837,0.072,
Talos,38,M,Forelimb LO,Blind,107.4301467,72.29342662,135.1043477,81.79232565,57.82899338,120.0918187,30,107.2627275,65.47723305,121.7678688,81.79232565,72.29342662,133.8637379,94.66714819,63.55993369,128.573855,181,424.5066974,-113.6032261,-201.5978168,0.06,
Talos,38,M,Impact Prep,Blind,107.1245884,101.5667869,141.533033,82.4121286,71.66716319,121.2565291,70,85.7963546,73.59605749,132.4693159,101.792637,97.24906006,129.6760308,95.4799903,90.17929318,130.1857451,181,-114.2591599,-168.9500184,19.95203613,0.14,
Talos,38,M,Landing,Blind,104.3327483,100.3571752,150.2758919,73.69587843,59.73181592,126.1546482,45,104.3327483,98.96536167,129.063308,89.91936064,59.73181592,136.0916436,83.34173424,78.19625439,142.2269088,181,160.1487513,435.9282861,-78.09261777,0.09,
Talos,41,L,Initiation,Blind,101.6676278,56.757795,129.6111159,95.61408383,48.4772331,121.9314726,22,97.15870061,54.69148848,127.2540968,101.6676278,48.4772331,125.6715789,98.42315699,52.20503997,126.2153256,171,-102.4756182,141.2330767,35.9663161,0.044,
Talos,41,L,Forelimb LO,Blind,98.5975094,64.43523597,146.2387021,63.24142337,45.82831271,124.2702292,38,98.5975094,48.8532388,130.8969416,63.24142337,63.94821902,146.2387021,79.3362231,52.16422995,134.6955442,171,465.2116583,-198.6181607,-201.8652698,0.076,
Talos,41,L,Impact Prep,Blind,107.2795314,108.2145861,151.3963374,64.69661834,65.18240856,118.4351859,70,64.69661834,65.98517593,141.9962688,103.6481875,107.0667554,124.6358589,87.8419652,94.15464395,134.8162715,171,-278.2254939,-293.4398534,124.0029276,0.14,
Talos,41,L,Landing,Blind,98.88154789,107.8233534,144.4250378,52.09051343,54.53856201,125.9424362,41,98.88154789,107.8233534,131.7770833,62.11059516,54.53856201,130.0384702,62.40676621,71.77533358,135.9121505,171,448.4262529,649.8145288,21.2025981,0.082,
Talos,42,S,Initiation,Blind,120.8043996,70.39777458,136.4693213,75.0016061,56.62001085,117.4729135,75,75.0016061,60.62985997,136.0283312,120.8043996,56.62001085,119.822468,98.33861617,64.7592919,128.8437862,201,-305.3519569,26.73232744,108.0390878,0.15,
Talos,42,S,Forelimb LO,Blind,120.0421027,66.61723973,132.619482,77.79815058,48.70602,115.872425,40,120.0421027,55.28915711,116.464968,77.79815058,65.05056824,132.2100463,100.587216,55.50098114,123.1873918,201,528.0494015,-122.0176391,-196.8134777,0.08,
Talos,42,S,Impact Prep,Blind,92.17637875,89.2158544,135.5884932,77.95842024,66.5507409,129.7457188,25,78.31145102,68.49667746,129.7457188,92.17637875,89.2158544,131.7071599,83.21440315,77.03430155,132.5266437,201,-277.2985545,-414.3835388,-39.2288224,0.05,
Talos,42,S,Landing,Blind,94.65711217,91.8967908,142.9396148,74.81595038,56.99478868,130.9019307,61,91.86932585,91.8967908,131.1876498,93.03698482,60.30811766,132.4577823,83.97827489,68.97291661,136.3388315,201,-9.570975122,258.9235503,-10.41092209,0.122,
Talos,44,S,Initiation,Blind,106.1180772,73.55168746,136.2744093,67.03451722,65.58933259,111.33391,42,67.22036227,72.88752012,136.2744093,106.1180772,67.38655473,111.33391,82.79107183,69.36232379,124.5217706,181,-463.0680344,65.48768319,296.9107052,0.084,
Talos,44,S,Forelimb LO,Blind,105.3896239,78.84418088,130.4015834,79.95734545,65.42414688,112.0101129,33,105.3896239,67.9888003,114.2562924,79.95734545,78.84418088,130.4015834,93.12849793,69.90475656,121.2025905,181,385.3375521,-164.4754634,-244.6256211,0.066,
Talos,44,S,Impact Prep,Blind,109.9045955,98.64642298,132.5880059,80.72129342,76.51048749,121.3208826,41,80.72129342,76.51048749,129.199993,109.9045955,98.64642298,123.9971239,96.79077177,90.53840723,126.0240958,181,-355.8939273,-269.9504328,63.44962292,0.082,
Talos,44,S,Landing,Blind,111.0395995,97.50639881,141.9192745,65.92302298,55.28518308,121.2666634,65,111.0395995,95.8726729,121.2666634,91.81221689,56.14866136,131.9437363,83.4030205,68.62393749,133.7089195,181,147.9029429,305.5693195,-82.13132997,0.13,
Talos,45,ML,Initiation,Blind,113.4880208,59.05598924,137.5671622,66.581279,51.80332112,120.5479759,52,66.581279,58.60612483,134.2617402,112.7661162,53.59801503,120.5479759,88.3219552,55.24346323,129.1393111,186,-444.0849733,48.15490189,131.8631188,0.104,
Talos,45,ML,Forelimb LO,Blind,108.3013227,71.54771966,137.9291939,75.73826803,50.72221783,121.9096652,36,108.3013227,51.70804702,123.9612756,75.73826803,70.00824299,135.9022755,89.14107781,60.24877534,129.8856723,186,452.2646485,-254.1693885,-165.84722,0.072,
Talos,45,ML,Impact Prep,Blind,105.0956761,98.71572533,136.9185627,77.10622095,70.36057042,119.2620562,61,77.29698476,70.36057042,133.5177006,103.9132527,97.69998515,128.245797,93.70036213,87.46742118,126.4794498,186,-218.1661309,-224.0935634,43.21232443,0.122,
Talos,45,ML,Landing,Blind,104.2043318,103.7706562,153.5067882,74.72054943,65.29428993,125.7741888,37,104.2043318,100.2214639,125.7741888,93.19767156,69.83279591,140.5560019,87.09491943,82.36769586,141.7601262,186,148.7386522,410.6576756,-199.7542311,0.074,
Talos,46,SM,Initiation,Blind,84.50766138,48.64886574,129.4229634,73.2349181,41.86456152,121.3659833,24,73.81149285,43.91859722,127.5391878,84.30285048,41.90175809,121.3659833,79.50422849,45.06277274,125.787544,171,-218.5699506,42.01748195,128.6084269,0.048,
Talos,46,SM,Forelimb LO,Blind,83.34117718,56.59136205,140.7260252,60.50127486,37.15475276,122.5090096,37,83.08113683,42.9947528,123.7903836,61.79654984,55.73966613,140.7260252,71.62122599,45.41736976,130.7739417,171,287.6295539,-172.2285586,-228.8600216,0.074,
Talos,46,SM,Impact Prep,Blind,102.6206281,100.0578697,147.1456525,62.1946749,53.21955286,130.3689517,65,62.41216141,54.61688579,139.8511782,99.46634725,99.27295998,132.0669844,79.7624142,80.46680889,138.9405785,171,-285.0321988,-343.508263,59.87841363,0.13,
Talos,46,SM,Landing,Blind,91.34315752,99.33928478,148.9103783,48.67635413,61.14933892,136.0392499,45,91.24427912,98.08480685,140.146211,66.17658789,62.7386314,138.068733,60.98803205,71.14989382,141.4270196,171,278.5299026,392.7352829,23.08308979,0.09,
Talos,50,S,Initiation,Blind,93.33781576,70.26792664,137.6827611,64.89386156,58.32720555,123.4795625,60,64.89386156,61.32287951,137.6827611,93.33781576,64.12099082,123.4795625,79.9377383,65.35956438,132.4488836,191,-237.0329517,-23.31759431,118.359989,0.12,
Talos,50,S,Forelimb LO,Blind,92.50639026,73.16905449,142.5004104,68.38346544,58.46909797,124.2753337,27,92.50639026,64.1075157,124.2753337,68.38346544,71.39216717,142.5004104,81.41001601,62.74844817,131.4782232,191,446.7208301,-134.9009531,-337.5014194,0.054,
Talos,50,S,Impact Prep,Blind,94.66985097,103.2646337,143.850089,69.25856187,72.52584642,130.3403807,39,70.97234446,72.56989033,140.0702609,92.80599082,99.57242619,133.4485005,79.81022602,88.10282921,137.4953199,191,-279.918543,-346.1863572,84.89436382,0.078,
Talos,50,S,Landing,Blind,98.75601251,104.3230048,144.5545382,60.09640513,51.099186,126.5221557,65,98.75601251,103.5791561,126.7653544,72.53224697,52.5230147,128.7481057,70.98361398,70.648774,135.9520603,191,201.7212734,392.7395489,-15.25193274,0.13,
Talos,52,S,Initiation,Blind,91.47262132,56.36781264,124.7512038,78.13246965,51.18470004,118.7598321,29,78.59373816,55.22295838,121.8121503,91.47262132,53.64643307,121.6836948,84.39716012,53.89979837,121.8110465,166,-222.0497095,27.18147082,2.214749241,0.058,
Talos,52,S,Forelimb LO,Blind,88.29954766,62.17545969,136.5612135,61.96348221,50.56030323,120.9890881,27,88.29954766,53.08824414,120.9890881,61.96348221,60.03463211,136.5612135,74.23751654,55.36089224,128.2976733,166,487.7049158,-128.6368142,-288.372694,0.054,
Talos,52,S,Impact Prep,Blind,101.8748756,100.6918341,143.326413,62.05375734,58.69261483,120.9012673,50,65.0399581,58.69261483,135.2225567,101.8748756,100.4204927,124.8713448,77.64338618,83.62986157,134.4867915,166,-368.3491748,-417.2787792,103.5121193,0.1,
Talos,52,S,Landing,Blind,102.4157346,101.9974962,146.2213349,64.32900579,60.79316675,127.2028795,60,102.4157346,101.1279993,127.2028795,82.15701911,60.79316675,138.1570135,77.83210714,77.05165638,139.2935407,166,168.8226294,336.1236043,-91.28445022,0.12,
Talos,54,S,Initiation,Blind,97.91306201,60.34057389,134.7785368,62.55873563,47.27408562,117.5054512,53,62.55873563,60.34057389,133.1906309,96.75908656,48.10853612,120.0423315,77.75004927,52.62553,125.8680072,186,-322.6448201,115.3965827,124.0405598,0.106,
Talos,54,S,Forelimb LO,Blind,95.74259541,51.29563595,134.0955003,73.34433109,42.75414671,121.2339897,21,93.86370459,49.52031355,123.8797564,73.34433109,50.14968944,131.8536803,85.26742497,47.62089777,126.6494595,186,488.5565119,-14.98514031,-189.8553328,0.042,
Talos,54,S,Impact Prep,Blind,73.18007403,55.70466535,137.3544129,68.5402878,49.99226925,129.739732,6,70.72228375,50.23443319,134.2898787,71.35100603,53.16771191,134.8093585,71.61484589,52.31741403,133.7414684,186,-52.39352366,-244.4398931,-43.28998655,0.012,
Talos,54,S,Landing,Blind,104.3310557,102.2311452,148.0429135,63.44276618,50.83589568,123.8938381,106,69.45965522,53.92965682,133.2572895,82.94557606,53.25920194,135.8028838,80.6454493,77.344586,136.3785205,186,-63.61283419,3.162523,-12.00751995,0.212,
